customerID,probability,prediction,risk_bucket,risk_level,model_name,created_at
1165,0.9575,1,high,2,random_forest,2025-11-18 14:25:45
1166,0.23,0,low,0,random_forest,2025-11-18 14:25:45
1167,0.055,0,low,0,random_forest,2025-11-18 14:25:45
1168,0.9775,1,high,2,random_forest,2025-11-18 14:25:45
1169,0.985,1,high,2,random_forest,2025-11-18 14:25:45
1170,0.9475,1,high,2,random_forest,2025-11-18 14:25:45
1171,0.8975,1,high,2,random_forest,2025-11-18 14:25:45
1172,0.985,1,high,2,random_forest,2025-11-18 14:25:45
1173,0.05,0,low,0,random_forest,2025-11-18 14:25:45
1174,0.9375,1,high,2,random_forest,2025-11-18 14:25:45
1175,0.995,1,high,2,random_forest,2025-11-18 14:25:45
1176,0.035,0,low,0,random_forest,2025-11-18 14:25:45
1177,0.0275,0,low,0,random_forest,2025-11-18 14:25:45
1178,0.995,1,high,2,random_forest,2025-11-18 14:25:45
1179,0.955,1,high,2,random_forest,2025-11-18 14:25:45
1180,0.895,1,high,2,random_forest,2025-11-18 14:25:45
1181,0.04,0,low,0,random_forest,2025-11-18 14:25:45
1182,0.9575,1,high,2,random_forest,2025-11-18 14:25:45
1183,0.07,0,low,0,random_forest,2025-11-18 14:25:45
1184,0.9225,1,high,2,random_forest,2025-11-18 14:25:45
1185,0.05,0,low,0,random_forest,2025-11-18 14:25:45
1186,0.9125,1,high,2,random_forest,2025-11-18 14:25:45
1187,0.0675,0,low,0,random_forest,2025-11-18 14:25:45
1188,0.06,0,low,0,random_forest,2025-11-18 14:25:45
1189,0.975,1,high,2,random_forest,2025-11-18 14:25:45
1190,0.9225,1,high,2,random_forest,2025-11-18 14:25:45
1191,0.9575,1,high,2,random_forest,2025-11-18 14:25:45
1192,0.96,1,high,2,random_forest,2025-11-18 14:25:45
1193,0.0475,0,low,0,random_forest,2025-11-18 14:25:45
1194,0.975,1,high,2,random_forest,2025-11-18 14:25:45
1195,0.9525,1,high,2,random_forest,2025-11-18 14:25:45
1196,0.0425,0,low,0,random_forest,2025-11-18 14:25:45
1197,0.0375,0,low,0,random_forest,2025-11-18 14:25:45
1198,0.9975,1,high,2,random_forest,2025-11-18 14:25:45
1199,0.9675,1,high,2,random_forest,2025-11-18 14:25:45
1200,0.08,0,low,0,random_forest,2025-11-18 14:25:45
1201,0.9475,1,high,2,random_forest,2025-11-18 14:25:45
1202,0.115,0,low,0,random_forest,2025-11-18 14:25:45
1203,0.055,0,low,0,random_forest,2025-11-18 14:25:45
1204,0.0925,0,low,0,random_forest,2025-11-18 14:25:45
1205,0.03,0,low,0,random_forest,2025-11-18 14:25:45
1206,0.99,1,high,2,random_forest,2025-11-18 14:25:45
1207,0.89,1,high,2,random_forest,2025-11-18 14:25:45
1208,0.955,1,high,2,random_forest,2025-11-18 14:25:45
1209,0.9275,1,high,2,random_forest,2025-11-18 14:25:45
1210,0.1075,0,low,0,random_forest,2025-11-18 14:25:45
1211,0.96,1,high,2,random_forest,2025-11-18 14:25:45
1212,0.055,0,low,0,random_forest,2025-11-18 14:25:45
1213,0.9625,1,high,2,random_forest,2025-11-18 14:25:45
1214,0.9525,1,high,2,random_forest,2025-11-18 14:25:45
1215,0.9925,1,high,2,random_forest,2025-11-18 14:25:45
1216,0.0325,0,low,0,random_forest,2025-11-18 14:25:45
1217,0.02,0,low,0,random_forest,2025-11-18 14:25:45
1218,0.9625,1,high,2,random_forest,2025-11-18 14:25:45
1219,0.0925,0,low,0,random_forest,2025-11-18 14:25:45
1220,0.975,1,high,2,random_forest,2025-11-18 14:25:45
1221,0.0675,0,low,0,random_forest,2025-11-18 14:25:45
1222,0.08,0,low,0,random_forest,2025-11-18 14:25:45
1223,0.1125,0,low,0,random_forest,2025-11-18 14:25:45
1224,0.9225,1,high,2,random_forest,2025-11-18 14:25:45
1225,0.9925,1,high,2,random_forest,2025-11-18 14:25:45
1226,0.05,0,low,0,random_forest,2025-11-18 14:25:45
1227,0.96,1,high,2,random_forest,2025-11-18 14:25:45
1228,0.06,0,low,0,random_forest,2025-11-18 14:25:45
1229,0.1275,0,low,0,random_forest,2025-11-18 14:25:45
1230,0.0275,0,low,0,random_forest,2025-11-18 14:25:45
1231,0.1075,0,low,0,random_forest,2025-11-18 14:25:45
1232,0.935,1,high,2,random_forest,2025-11-18 14:25:45
1233,0.0325,0,low,0,random_forest,2025-11-18 14:25:45
1234,0.915,1,high,2,random_forest,2025-11-18 14:25:45
1235,0.0825,0,low,0,random_forest,2025-11-18 14:25:45
1236,0.0225,0,low,0,random_forest,2025-11-18 14:25:45
1237,0.0725,0,low,0,random_forest,2025-11-18 14:25:45
1238,0.07,0,low,0,random_forest,2025-11-18 14:25:45
1239,0.965,1,high,2,random_forest,2025-11-18 14:25:45
1240,0.18,0,low,0,random_forest,2025-11-18 14:25:45
1241,0.045,0,low,0,random_forest,2025-11-18 14:25:45
1242,0.995,1,high,2,random_forest,2025-11-18 14:25:45
1243,0.1325,0,low,0,random_forest,2025-11-18 14:25:45
1244,0.955,1,high,2,random_forest,2025-11-18 14:25:45
1245,0.05,0,low,0,random_forest,2025-11-18 14:25:45
1246,0.05,0,low,0,random_forest,2025-11-18 14:25:45
1247,0.965,1,high,2,random_forest,2025-11-18 14:25:45
1248,0.9475,1,high,2,random_forest,2025-11-18 14:25:45
1249,0.18,0,low,0,random_forest,2025-11-18 14:25:45
1250,0.985,1,high,2,random_forest,2025-11-18 14:25:45
1251,0.1375,0,low,0,random_forest,2025-11-18 14:25:45
1252,0.99,1,high,2,random_forest,2025-11-18 14:25:45
1253,0.995,1,high,2,random_forest,2025-11-18 14:25:45
1254,0.0425,0,low,0,random_forest,2025-11-18 14:25:45
1255,0.0425,0,low,0,random_forest,2025-11-18 14:25:45
1256,0.95,1,high,2,random_forest,2025-11-18 14:25:45
1257,0.04,0,low,0,random_forest,2025-11-18 14:25:45
1258,0.085,0,low,0,random_forest,2025-11-18 14:25:45
1259,0.9975,1,high,2,random_forest,2025-11-18 14:25:45
1260,1.0,1,high,2,random_forest,2025-11-18 14:25:45
1261,0.975,1,high,2,random_forest,2025-11-18 14:25:45
1262,0.975,1,high,2,random_forest,2025-11-18 14:25:45
1263,0.9475,1,high,2,random_forest,2025-11-18 14:25:45
1264,0.055,0,low,0,random_forest,2025-11-18 14:25:45
1265,0.06,0,low,0,random_forest,2025-11-18 14:25:45
1266,0.9925,1,high,2,random_forest,2025-11-18 14:25:45
1267,0.055,0,low,0,random_forest,2025-11-18 14:25:45
1268,0.9475,1,high,2,random_forest,2025-11-18 14:25:45
1269,0.1275,0,low,0,random_forest,2025-11-18 14:25:45
1270,0.0425,0,low,0,random_forest,2025-11-18 14:25:45
1271,0.9575,1,high,2,random_forest,2025-11-18 14:25:45
1272,0.0875,0,low,0,random_forest,2025-11-18 14:25:45
1273,0.9575,1,high,2,random_forest,2025-11-18 14:25:45
1274,0.1075,0,low,0,random_forest,2025-11-18 14:25:45
1275,0.9975,1,high,2,random_forest,2025-11-18 14:25:45
1276,0.9425,1,high,2,random_forest,2025-11-18 14:25:45
1277,0.0475,0,low,0,random_forest,2025-11-18 14:25:45
1278,0.08,0,low,0,random_forest,2025-11-18 14:25:45
1279,0.965,1,high,2,random_forest,2025-11-18 14:25:45
1280,0.945,1,high,2,random_forest,2025-11-18 14:25:45
1281,0.9675,1,high,2,random_forest,2025-11-18 14:25:45
1282,0.975,1,high,2,random_forest,2025-11-18 14:25:45
1283,0.99,1,high,2,random_forest,2025-11-18 14:25:45
1284,0.08,0,low,0,random_forest,2025-11-18 14:25:45
1285,0.0425,0,low,0,random_forest,2025-11-18 14:25:45
1286,0.0675,0,low,0,random_forest,2025-11-18 14:25:45
1287,0.9625,1,high,2,random_forest,2025-11-18 14:25:45
1288,0.965,1,high,2,random_forest,2025-11-18 14:25:45
1289,0.05,0,low,0,random_forest,2025-11-18 14:25:45
1290,0.04,0,low,0,random_forest,2025-11-18 14:25:45
1291,1.0,1,high,2,random_forest,2025-11-18 14:25:45
1292,0.0475,0,low,0,random_forest,2025-11-18 14:25:45
1293,0.045,0,low,0,random_forest,2025-11-18 14:25:45
1294,0.125,0,low,0,random_forest,2025-11-18 14:25:45
1295,0.045,0,low,0,random_forest,2025-11-18 14:25:45
1296,0.94,1,high,2,random_forest,2025-11-18 14:25:45
1297,0.94,1,high,2,random_forest,2025-11-18 14:25:45
1298,0.125,0,low,0,random_forest,2025-11-18 14:25:45
1299,0.15,0,low,0,random_forest,2025-11-18 14:25:45
1300,0.975,1,high,2,random_forest,2025-11-18 14:25:45
1301,0.0825,0,low,0,random_forest,2025-11-18 14:25:45
1302,0.055,0,low,0,random_forest,2025-11-18 14:25:45
1303,0.935,1,high,2,random_forest,2025-11-18 14:25:45
1304,0.995,1,high,2,random_forest,2025-11-18 14:25:45
1305,0.9875,1,high,2,random_forest,2025-11-18 14:25:45
1306,1.0,1,high,2,random_forest,2025-11-18 14:25:45
1307,0.955,1,high,2,random_forest,2025-11-18 14:25:45
1308,0.0325,0,low,0,random_forest,2025-11-18 14:25:45
1309,0.935,1,high,2,random_forest,2025-11-18 14:25:45
1310,0.0375,0,low,0,random_forest,2025-11-18 14:25:45
1311,0.9975,1,high,2,random_forest,2025-11-18 14:25:45
1312,0.9575,1,high,2,random_forest,2025-11-18 14:25:45
1313,0.9625,1,high,2,random_forest,2025-11-18 14:25:45
1314,0.0475,0,low,0,random_forest,2025-11-18 14:25:45
1315,0.9725,1,high,2,random_forest,2025-11-18 14:25:45
1316,0.9475,1,high,2,random_forest,2025-11-18 14:25:45
1317,0.8375,1,high,2,random_forest,2025-11-18 14:25:45
1318,0.9775,1,high,2,random_forest,2025-11-18 14:25:45
1319,0.135,0,low,0,random_forest,2025-11-18 14:25:45
1320,0.99,1,high,2,random_forest,2025-11-18 14:25:45
1321,0.9425,1,high,2,random_forest,2025-11-18 14:25:45
1322,0.96,1,high,2,random_forest,2025-11-18 14:25:45
1323,0.08,0,low,0,random_forest,2025-11-18 14:25:45
1324,0.995,1,high,2,random_forest,2025-11-18 14:25:45
1325,0.7225,1,medium,1,random_forest,2025-11-18 14:25:45
1326,0.995,1,high,2,random_forest,2025-11-18 14:25:45
1327,0.975,1,high,2,random_forest,2025-11-18 14:25:45
1328,0.0425,0,low,0,random_forest,2025-11-18 14:25:45
1329,0.0575,0,low,0,random_forest,2025-11-18 14:25:45
1330,0.1575,0,low,0,random_forest,2025-11-18 14:25:45
1331,0.0375,0,low,0,random_forest,2025-11-18 14:25:45
1332,0.8425,1,high,2,random_forest,2025-11-18 14:25:45
1333,0.055,0,low,0,random_forest,2025-11-18 14:25:45
1334,0.11,0,low,0,random_forest,2025-11-18 14:25:45
1335,0.9625,1,high,2,random_forest,2025-11-18 14:25:45
1336,0.9725,1,high,2,random_forest,2025-11-18 14:25:45
1337,0.0725,0,low,0,random_forest,2025-11-18 14:25:45
1338,0.9025,1,high,2,random_forest,2025-11-18 14:25:45
1339,0.9925,1,high,2,random_forest,2025-11-18 14:25:45
1340,0.045,0,low,0,random_forest,2025-11-18 14:25:45
1341,0.98,1,high,2,random_forest,2025-11-18 14:25:45
1342,0.975,1,high,2,random_forest,2025-11-18 14:25:45
1343,0.94,1,high,2,random_forest,2025-11-18 14:25:45
1344,0.0725,0,low,0,random_forest,2025-11-18 14:25:45
1345,0.13,0,low,0,random_forest,2025-11-18 14:25:45
1346,0.0425,0,low,0,random_forest,2025-11-18 14:25:45
1347,0.995,1,high,2,random_forest,2025-11-18 14:25:45
1348,0.9875,1,high,2,random_forest,2025-11-18 14:25:45
1349,0.9675,1,high,2,random_forest,2025-11-18 14:25:45
1350,1.0,1,high,2,random_forest,2025-11-18 14:25:45
1351,0.9575,1,high,2,random_forest,2025-11-18 14:25:45
1352,0.9375,1,high,2,random_forest,2025-11-18 14:25:45
1353,0.9675,1,high,2,random_forest,2025-11-18 14:25:45
1354,0.9425,1,high,2,random_forest,2025-11-18 14:25:45
1355,0.9925,1,high,2,random_forest,2025-11-18 14:25:45
1356,0.0875,0,low,0,random_forest,2025-11-18 14:25:45
1357,0.9875,1,high,2,random_forest,2025-11-18 14:25:45
1358,0.9525,1,high,2,random_forest,2025-11-18 14:25:45
1359,0.8025,1,high,2,random_forest,2025-11-18 14:25:45
1360,0.04,0,low,0,random_forest,2025-11-18 14:25:45
1361,0.0675,0,low,0,random_forest,2025-11-18 14:25:45
1362,0.1575,0,low,0,random_forest,2025-11-18 14:25:45
1363,0.97,1,high,2,random_forest,2025-11-18 14:25:45
1364,0.115,0,low,0,random_forest,2025-11-18 14:25:45
1365,0.9525,1,high,2,random_forest,2025-11-18 14:25:45
1366,0.105,0,low,0,random_forest,2025-11-18 14:25:45
1367,0.9975,1,high,2,random_forest,2025-11-18 14:25:45
1368,0.9975,1,high,2,random_forest,2025-11-18 14:25:45
1369,0.045,0,low,0,random_forest,2025-11-18 14:25:45
1370,0.945,1,high,2,random_forest,2025-11-18 14:25:45
1371,0.045,0,low,0,random_forest,2025-11-18 14:25:45
1372,1.0,1,high,2,random_forest,2025-11-18 14:25:45
1373,0.9625,1,high,2,random_forest,2025-11-18 14:25:45
1374,0.9925,1,high,2,random_forest,2025-11-18 14:25:45
1375,0.9575,1,high,2,random_forest,2025-11-18 14:25:45
1376,0.9225,1,high,2,random_forest,2025-11-18 14:25:45
1377,0.9625,1,high,2,random_forest,2025-11-18 14:25:45
1378,0.9575,1,high,2,random_forest,2025-11-18 14:25:45
1379,0.9375,1,high,2,random_forest,2025-11-18 14:25:45
1380,0.0525,0,low,0,random_forest,2025-11-18 14:25:45
1381,0.9725,1,high,2,random_forest,2025-11-18 14:25:45
1382,0.0475,0,low,0,random_forest,2025-11-18 14:25:45
1383,0.9875,1,high,2,random_forest,2025-11-18 14:25:45
1384,0.9375,1,high,2,random_forest,2025-11-18 14:25:45
1385,0.995,1,high,2,random_forest,2025-11-18 14:25:45
1386,0.9425,1,high,2,random_forest,2025-11-18 14:25:45
1387,0.1725,0,low,0,random_forest,2025-11-18 14:25:45
1388,0.975,1,high,2,random_forest,2025-11-18 14:25:45
1389,0.975,1,high,2,random_forest,2025-11-18 14:25:45
1390,0.025,0,low,0,random_forest,2025-11-18 14:25:45
1391,0.045,0,low,0,random_forest,2025-11-18 14:25:45
1392,0.0325,0,low,0,random_forest,2025-11-18 14:25:45
1393,0.05,0,low,0,random_forest,2025-11-18 14:25:45
1394,0.835,1,high,2,random_forest,2025-11-18 14:25:45
1395,0.1225,0,low,0,random_forest,2025-11-18 14:25:45
1396,0.0425,0,low,0,random_forest,2025-11-18 14:25:45
1397,0.05,0,low,0,random_forest,2025-11-18 14:25:45
1398,0.945,1,high,2,random_forest,2025-11-18 14:25:45
1399,0.04,0,low,0,random_forest,2025-11-18 14:25:45
1400,0.9975,1,high,2,random_forest,2025-11-18 14:25:45
1401,0.9525,1,high,2,random_forest,2025-11-18 14:25:45
1402,0.0525,0,low,0,random_forest,2025-11-18 14:25:45
1403,0.055,0,low,0,random_forest,2025-11-18 14:25:45
1404,0.16,0,low,0,random_forest,2025-11-18 14:25:45
1405,0.07,0,low,0,random_forest,2025-11-18 14:25:45
1406,0.9275,1,high,2,random_forest,2025-11-18 14:25:45
1407,0.0425,0,low,0,random_forest,2025-11-18 14:25:45
1408,0.9475,1,high,2,random_forest,2025-11-18 14:25:45
1409,0.065,0,low,0,random_forest,2025-11-18 14:25:45
1410,0.945,1,high,2,random_forest,2025-11-18 14:25:45
1411,0.97,1,high,2,random_forest,2025-11-18 14:25:45
1412,0.7425,1,medium,1,random_forest,2025-11-18 14:25:45
1413,0.98,1,high,2,random_forest,2025-11-18 14:25:45
1414,0.0525,0,low,0,random_forest,2025-11-18 14:25:45
1415,0.9725,1,high,2,random_forest,2025-11-18 14:25:45
1416,0.965,1,high,2,random_forest,2025-11-18 14:25:45
1417,0.9525,1,high,2,random_forest,2025-11-18 14:25:45
1418,0.93,1,high,2,random_forest,2025-11-18 14:25:45
1419,0.0725,0,low,0,random_forest,2025-11-18 14:25:45
1420,0.255,0,low,0,random_forest,2025-11-18 14:25:45
1421,0.9925,1,high,2,random_forest,2025-11-18 14:25:45
1422,0.0525,0,low,0,random_forest,2025-11-18 14:25:45
1423,0.9475,1,high,2,random_forest,2025-11-18 14:25:45
1424,0.945,1,high,2,random_forest,2025-11-18 14:25:45
1425,0.9525,1,high,2,random_forest,2025-11-18 14:25:45
1426,0.9625,1,high,2,random_forest,2025-11-18 14:25:45
1427,0.0275,0,low,0,random_forest,2025-11-18 14:25:45
1428,0.9575,1,high,2,random_forest,2025-11-18 14:25:45
1429,0.985,1,high,2,random_forest,2025-11-18 14:25:45
1430,0.91,1,high,2,random_forest,2025-11-18 14:25:45
1431,0.7475,1,medium,1,random_forest,2025-11-18 14:25:45
1432,0.1325,0,low,0,random_forest,2025-11-18 14:25:45
1433,0.945,1,high,2,random_forest,2025-11-18 14:25:45
1434,0.995,1,high,2,random_forest,2025-11-18 14:25:45
1435,0.045,0,low,0,random_forest,2025-11-18 14:25:45
1436,0.97,1,high,2,random_forest,2025-11-18 14:25:45
1437,0.94,1,high,2,random_forest,2025-11-18 14:25:45
1438,0.9675,1,high,2,random_forest,2025-11-18 14:25:45
1439,0.055,0,low,0,random_forest,2025-11-18 14:25:45
1440,0.045,0,low,0,random_forest,2025-11-18 14:25:45
1441,0.0475,0,low,0,random_forest,2025-11-18 14:25:45
1442,0.95,1,high,2,random_forest,2025-11-18 14:25:45
1443,0.96,1,high,2,random_forest,2025-11-18 14:25:45
1444,0.045,0,low,0,random_forest,2025-11-18 14:25:45
1445,0.9975,1,high,2,random_forest,2025-11-18 14:25:45
1446,0.15,0,low,0,random_forest,2025-11-18 14:25:45
1447,0.9625,1,high,2,random_forest,2025-11-18 14:25:45
1448,0.05,0,low,0,random_forest,2025-11-18 14:25:45
1449,0.9975,1,high,2,random_forest,2025-11-18 14:25:45
1450,0.0725,0,low,0,random_forest,2025-11-18 14:25:45
1451,0.98,1,high,2,random_forest,2025-11-18 14:25:45
1452,0.9975,1,high,2,random_forest,2025-11-18 14:25:45
1453,0.0475,0,low,0,random_forest,2025-11-18 14:25:45
1454,0.04,0,low,0,random_forest,2025-11-18 14:25:45
1455,0.985,1,high,2,random_forest,2025-11-18 14:25:45
1456,0.9025,1,high,2,random_forest,2025-11-18 14:25:45
1457,0.08,0,low,0,random_forest,2025-11-18 14:25:45
1458,0.9875,1,high,2,random_forest,2025-11-18 14:25:45
1459,0.96,1,high,2,random_forest,2025-11-18 14:25:45
1460,0.0625,0,low,0,random_forest,2025-11-18 14:25:45
1461,0.07,0,low,0,random_forest,2025-11-18 14:25:45
1462,0.965,1,high,2,random_forest,2025-11-18 14:25:45
1463,0.965,1,high,2,random_forest,2025-11-18 14:25:45
1464,0.995,1,high,2,random_forest,2025-11-18 14:25:45
1465,0.99,1,high,2,random_forest,2025-11-18 14:25:45
1466,0.935,1,high,2,random_forest,2025-11-18 14:25:45
1467,0.915,1,high,2,random_forest,2025-11-18 14:25:45
1468,0.0625,0,low,0,random_forest,2025-11-18 14:25:45
1469,0.9675,1,high,2,random_forest,2025-11-18 14:25:45
1470,0.9975,1,high,2,random_forest,2025-11-18 14:25:45
1471,0.8325,1,high,2,random_forest,2025-11-18 14:25:45
1472,0.96,1,high,2,random_forest,2025-11-18 14:25:45
1473,0.9275,1,high,2,random_forest,2025-11-18 14:25:45
1474,1.0,1,high,2,random_forest,2025-11-18 14:25:45
1475,0.06,0,low,0,random_forest,2025-11-18 14:25:45
1476,0.0725,0,low,0,random_forest,2025-11-18 14:25:45
1477,0.945,1,high,2,random_forest,2025-11-18 14:25:45
1478,0.26,0,low,0,random_forest,2025-11-18 14:25:45
1479,0.0275,0,low,0,random_forest,2025-11-18 14:25:45
1480,0.9625,1,high,2,random_forest,2025-11-18 14:25:45
1481,0.1325,0,low,0,random_forest,2025-11-18 14:25:45
1482,0.9575,1,high,2,random_forest,2025-11-18 14:25:45
1483,0.9375,1,high,2,random_forest,2025-11-18 14:25:45
1484,0.85,1,high,2,random_forest,2025-11-18 14:25:45
1485,0.9825,1,high,2,random_forest,2025-11-18 14:25:45
1486,0.9625,1,high,2,random_forest,2025-11-18 14:25:45
1487,1.0,1,high,2,random_forest,2025-11-18 14:25:45
1488,0.04,0,low,0,random_forest,2025-11-18 14:25:45
1489,1.0,1,high,2,random_forest,2025-11-18 14:25:45
1490,0.0575,0,low,0,random_forest,2025-11-18 14:25:45
1491,0.0425,0,low,0,random_forest,2025-11-18 14:25:45
1492,0.9925,1,high,2,random_forest,2025-11-18 14:25:45
1493,0.94,1,high,2,random_forest,2025-11-18 14:25:45
1494,0.97,1,high,2,random_forest,2025-11-18 14:25:45
1495,0.8625,1,high,2,random_forest,2025-11-18 14:25:45
1496,0.9725,1,high,2,random_forest,2025-11-18 14:25:45
1497,1.0,1,high,2,random_forest,2025-11-18 14:25:45
1498,0.96,1,high,2,random_forest,2025-11-18 14:25:45
1499,0.045,0,low,0,random_forest,2025-11-18 14:25:45
1500,0.055,0,low,0,random_forest,2025-11-18 14:25:45
1501,0.0475,0,low,0,random_forest,2025-11-18 14:25:45
1502,0.985,1,high,2,random_forest,2025-11-18 14:25:45
1503,0.9525,1,high,2,random_forest,2025-11-18 14:25:45
1504,0.055,0,low,0,random_forest,2025-11-18 14:25:45
1505,0.095,0,low,0,random_forest,2025-11-18 14:25:45
1506,0.96,1,high,2,random_forest,2025-11-18 14:25:45
1507,0.945,1,high,2,random_forest,2025-11-18 14:25:45
1508,0.0325,0,low,0,random_forest,2025-11-18 14:25:45
1509,0.9725,1,high,2,random_forest,2025-11-18 14:25:45
1510,1.0,1,high,2,random_forest,2025-11-18 14:25:45
1511,0.0525,0,low,0,random_forest,2025-11-18 14:25:45
1512,1.0,1,high,2,random_forest,2025-11-18 14:25:45
1513,0.035,0,low,0,random_forest,2025-11-18 14:25:45
1514,0.96,1,high,2,random_forest,2025-11-18 14:25:45
1515,0.0375,0,low,0,random_forest,2025-11-18 14:25:45
1516,0.925,1,high,2,random_forest,2025-11-18 14:25:45
1517,0.0275,0,low,0,random_forest,2025-11-18 14:25:45
1518,0.9975,1,high,2,random_forest,2025-11-18 14:25:45
1519,0.05,0,low,0,random_forest,2025-11-18 14:25:45
1520,0.4225,0,low,0,random_forest,2025-11-18 14:25:45
1521,0.995,1,high,2,random_forest,2025-11-18 14:25:45
1522,0.04,0,low,0,random_forest,2025-11-18 14:25:45
1523,0.1325,0,low,0,random_forest,2025-11-18 14:25:45
1524,0.9425,1,high,2,random_forest,2025-11-18 14:25:45
1525,0.05,0,low,0,random_forest,2025-11-18 14:25:45
1526,0.1225,0,low,0,random_forest,2025-11-18 14:25:45
1527,0.9925,1,high,2,random_forest,2025-11-18 14:25:45
1528,0.9975,1,high,2,random_forest,2025-11-18 14:25:45
1529,0.975,1,high,2,random_forest,2025-11-18 14:25:45
1530,0.9525,1,high,2,random_forest,2025-11-18 14:25:45
1531,0.9975,1,high,2,random_forest,2025-11-18 14:25:45
1532,0.9375,1,high,2,random_forest,2025-11-18 14:25:45
1533,0.97,1,high,2,random_forest,2025-11-18 14:25:45
1534,0.8275,1,high,2,random_forest,2025-11-18 14:25:45
1535,0.0425,0,low,0,random_forest,2025-11-18 14:25:45
1536,0.0525,0,low,0,random_forest,2025-11-18 14:25:45
1537,0.9125,1,high,2,random_forest,2025-11-18 14:25:45
1538,0.9725,1,high,2,random_forest,2025-11-18 14:25:45
1539,0.93,1,high,2,random_forest,2025-11-18 14:25:45
1540,0.895,1,high,2,random_forest,2025-11-18 14:25:45
1541,0.9625,1,high,2,random_forest,2025-11-18 14:25:45
1542,0.9725,1,high,2,random_forest,2025-11-18 14:25:45
1543,0.9975,1,high,2,random_forest,2025-11-18 14:25:45
1544,0.995,1,high,2,random_forest,2025-11-18 14:25:45
1545,1.0,1,high,2,random_forest,2025-11-18 14:25:45
1546,0.9925,1,high,2,random_forest,2025-11-18 14:25:45
1547,0.955,1,high,2,random_forest,2025-11-18 14:25:45
1548,0.965,1,high,2,random_forest,2025-11-18 14:25:45
1549,0.9625,1,high,2,random_forest,2025-11-18 14:25:45
1550,0.995,1,high,2,random_forest,2025-11-18 14:25:45
1551,0.98,1,high,2,random_forest,2025-11-18 14:25:45
1552,0.9225,1,high,2,random_forest,2025-11-18 14:25:45
1553,1.0,1,high,2,random_forest,2025-11-18 14:25:45
1554,0.9775,1,high,2,random_forest,2025-11-18 14:25:45
1555,0.0425,0,low,0,random_forest,2025-11-18 14:25:45
1556,0.05,0,low,0,random_forest,2025-11-18 14:25:45
1557,0.985,1,high,2,random_forest,2025-11-18 14:25:45
1558,0.0375,0,low,0,random_forest,2025-11-18 14:25:45
1559,0.97,1,high,2,random_forest,2025-11-18 14:25:45
1560,0.975,1,high,2,random_forest,2025-11-18 14:25:45
1561,0.1975,0,low,0,random_forest,2025-11-18 14:25:45
1562,0.9875,1,high,2,random_forest,2025-11-18 14:25:45
1563,0.9675,1,high,2,random_forest,2025-11-18 14:25:45
1564,0.05,0,low,0,random_forest,2025-11-18 14:25:45
1565,0.915,1,high,2,random_forest,2025-11-18 14:25:45
1566,0.1175,0,low,0,random_forest,2025-11-18 14:25:45
1567,0.93,1,high,2,random_forest,2025-11-18 14:25:45
1568,0.9725,1,high,2,random_forest,2025-11-18 14:25:45
1569,0.92,1,high,2,random_forest,2025-11-18 14:25:45
1570,0.0275,0,low,0,random_forest,2025-11-18 14:25:45
1571,0.8775,1,high,2,random_forest,2025-11-18 14:25:45
1572,0.96,1,high,2,random_forest,2025-11-18 14:25:45
1573,0.98,1,high,2,random_forest,2025-11-18 14:25:45
1574,0.9475,1,high,2,random_forest,2025-11-18 14:25:45
1575,1.0,1,high,2,random_forest,2025-11-18 14:25:45
1576,0.9475,1,high,2,random_forest,2025-11-18 14:25:45
1577,0.0375,0,low,0,random_forest,2025-11-18 14:25:45
1578,0.9725,1,high,2,random_forest,2025-11-18 14:25:45
1579,0.03,0,low,0,random_forest,2025-11-18 14:25:45
1580,0.9875,1,high,2,random_forest,2025-11-18 14:25:45
1581,0.905,1,high,2,random_forest,2025-11-18 14:25:45
1582,0.88,1,high,2,random_forest,2025-11-18 14:25:45
1583,0.9325,1,high,2,random_forest,2025-11-18 14:25:45
1584,0.9625,1,high,2,random_forest,2025-11-18 14:25:45
1585,0.8925,1,high,2,random_forest,2025-11-18 14:25:45
1586,0.11,0,low,0,random_forest,2025-11-18 14:25:45
1587,0.87,1,high,2,random_forest,2025-11-18 14:25:45
1588,0.955,1,high,2,random_forest,2025-11-18 14:25:45
1589,0.97,1,high,2,random_forest,2025-11-18 14:25:45
1590,0.95,1,high,2,random_forest,2025-11-18 14:25:45
1591,0.9725,1,high,2,random_forest,2025-11-18 14:25:45
1592,0.955,1,high,2,random_forest,2025-11-18 14:25:45
1593,0.1425,0,low,0,random_forest,2025-11-18 14:25:45
1594,0.94,1,high,2,random_forest,2025-11-18 14:25:45
1595,0.9975,1,high,2,random_forest,2025-11-18 14:25:45
1596,0.9625,1,high,2,random_forest,2025-11-18 14:25:45
1597,0.975,1,high,2,random_forest,2025-11-18 14:25:45
1598,0.095,0,low,0,random_forest,2025-11-18 14:25:45
1599,0.9625,1,high,2,random_forest,2025-11-18 14:25:45
1600,0.055,0,low,0,random_forest,2025-11-18 14:25:45
1601,0.9275,1,high,2,random_forest,2025-11-18 14:25:45
1602,0.0525,0,low,0,random_forest,2025-11-18 14:25:45
1603,0.0525,0,low,0,random_forest,2025-11-18 14:25:45
1604,0.0325,0,low,0,random_forest,2025-11-18 14:25:45
1605,0.175,0,low,0,random_forest,2025-11-18 14:25:45
1606,0.875,1,high,2,random_forest,2025-11-18 14:25:45
1607,0.06,0,low,0,random_forest,2025-11-18 14:25:45
